output_file,record_type,analysis_family,model_id,outcome,outcome_unit,formula,term,term_coding,beta,robust_se,ci_lower,ci_upper,test_statistic,test_statistic_type,p_value,transformed_effect,transformed_ci_lower,transformed_ci_upper,transformed_unit,n_observations,n_speakers,family,link,working_correlation,covariance_estimator,cluster,rate_reference,sequence_reference,subset,selection_rule,software_versions,input_files,input_sha256,script_file,script_sha256,status
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,sex_age_adjusted_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + C(sex_norm, Treatment(reference='female')) + age_years","C(sequence, Treatment(reference='bibibi'))[T.tatata]",tatata minus the model-specific sequence reference,-0.040373505888550688,0.029358717532248783,-0.097915534884042948,0.017168523106941579,-1.3751794792876366,Wald z,0.16907580858634597,-3.956935435094322,-9.3274512807022152,1.7316749259464137,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary speakers with complete demographic covariates,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,sex_age_adjusted_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + C(sex_norm, Treatment(reference='female')) + age_years","C(sex_norm, Treatment(reference='female'))[T.male]",Male minus female,-0.31285706722486689,0.15284016875474921,-0.61241829337519937,-0.013295841074534354,-2.0469557824611173,Wald z,0.040662426264216289,-26.864556038180599,-45.796152521579394,-1.3207841819372068,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary speakers with complete demographic covariates,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,sex_age_adjusted_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + C(sex_norm, Treatment(reference='female')) + age_years",co_me_mean_mm_10,Per +10 mm bilateral mean Co--Me,-0.059330162861926765,0.026101006048783154,-0.11048719467780385,-0.008173131046049685,-2.2730986978447438,Wald z,0.023020232890878258,-5.7604426232355843,-10.460220402665454,-0.81398218191673921,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary speakers with complete demographic covariates,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,sex_age_adjusted_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + C(sex_norm, Treatment(reference='female')) + age_years",height_cm_c,"Per +1 cm height, centered as documented for the model input",0.019599414451620556,0.0066350449916187538,0.0065949652322449346,0.032603863670996179,2.9539233684742325,Wald z,0.0031376190697500169,1.9792743957807835,0.66167599008031264,3.3141193408581238,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary speakers with complete demographic covariates,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,sex_age_adjusted_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + C(sex_norm, Treatment(reference='female')) + age_years",age_years,Per +1 year age,-0.0067309405579244067,0.0089309078078951293,-0.024235198210646423,0.010773317094797612,-0.75366812676916217,Wald z,0.45104852524863326,-0.67083385169569576,-2.3943883893039142,1.0831558237605288,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary speakers with complete demographic covariates,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,female_only_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",Intercept,Intercept at reference categories and centered height = 0,2.0281514576307598,0.30696051634536214,1.4265199009180314,2.6297830143434879,6.6072063005943109,Wald z,3.9164011183409024e-11,660.00243986115686,316.41821796735127,1287.0759819643567,percent change,6103,21,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,female speakers only,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,female_only_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c","C(rate, Treatment(reference='fast'))[T.normal]",Normal minus maximally fast; fast is the reference,-0.43559925542758582,0.040742738179648158,-0.51545355489124123,-0.35574495596393041,-10.691457542860404,Wald z,1.1160314141903528e-26,-35.312309359134964,-40.277034325172842,-29.934870561660709,percent change,6103,21,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,female speakers only,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,female_only_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c","C(sequence, Treatment(reference='bibibi'))[T.dadada]",dadada minus the model-specific sequence reference,0.047102194403687715,0.03232155363117413,-0.016246886637793383,0.11045127544516881,1.4572998235535826,Wald z,0.14503363552725076,4.8229126756685892,-1.6115617839629892,11.67819330239006,percent change,6103,21,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,female speakers only,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,female_only_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c","C(sequence, Treatment(reference='bibibi'))[T.gugugu]",gugugu minus the model-specific sequence reference,-0.050919351752747762,0.026888094523357556,-0.10361904863143724,0.001780345125941718,-1.8937508460673689,Wald z,0.058258088832138497,-4.9644688067937759,-9.8431314165368988,0.17819308812496715,percent change,6103,21,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,female speakers only,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,female_only_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c","C(sequence, Treatment(reference='bibibi'))[T.kukuku]",kukuku minus the model-specific sequence reference,0.12251583638902412,0.033688130451852219,0.056488313996906708,0.18854335878114153,3.6367656722336172,Wald z,0.00027608287426462823,13.03370203890557,5.8114249601582513,20.748943712183589,percent change,6103,21,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,female speakers only,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,female_only_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c","C(sequence, Treatment(reference='bibibi'))[T.kutapi]",kutapi minus the model-specific sequence reference,0.18532778119610038,0.034683534094098141,0.11734930351510098,0.25330625887709979,5.3433938044865021,Wald z,9.1222281662327098e-08,20.361289715143638,12.451215714526809,28.82777629251796,percent change,6103,21,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,female speakers only,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,female_only_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c","C(sequence, Treatment(reference='bibibi'))[T.pipipi]",pipipi minus the model-specific sequence reference,0.031733015385546903,0.017674738870208526,-0.0029088362362119716,0.066374867007305771,1.7953880743909694,Wald z,0.072591891189133423,3.224187581310245,-0.29046096712090907,6.8627235184386626,percent change,6103,21,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,female speakers only,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,female_only_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c","C(sequence, Treatment(reference='bibibi'))[T.pitaku]",pitaku minus the model-specific sequence reference,0.16264138921132257,0.03219751235532943,0.099535424603093475,0.22574735381955166,5.0513650687178533,Wald z,4.3866375922911539e-07,17.661466730828757,10.465760210395114,25.325899417900779,percent change,6103,21,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,female speakers only,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,female_only_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c","C(sequence, Treatment(reference='bibibi'))[T.takupi]",takupi minus the model-specific sequence reference,0.15914724497162469,0.032873385745197929,0.094716592861144339,0.22357789708210504,4.8412185530622613,Wald z,1.2904534897655309e-06,17.251058025781241,9.9347248114165954,25.054305013709598,percent change,6103,21,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,female speakers only,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,female_only_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c","C(sequence, Treatment(reference='bibibi'))[T.tatata]",tatata minus the model-specific sequence reference,0.00036336151273677744,0.030175194601837766,-0.058778933133352702,0.059505656158826255,0.012041728894588389,Wald z,0.9903923226209117,0.036342753652784943,-5.7084806574274278,6.1311763910460559,percent change,6103,21,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,female speakers only,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,female_only_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",co_me_mean_mm_10,Per +10 mm bilateral mean Co--Me,-0.066389724757033461,0.028576460622950762,-0.122398558383644,-0.010380891130422933,-2.3232311948287094,Wald z,0.020166735812590143,-6.4233897998954408,-11.520434450737582,-1.0327195643049736,percent change,6103,21,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,female speakers only,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,female_only_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",height_cm_c,"Per +1 cm height, centered as documented for the model input",0.016393373608923303,0.0061004126085497795,0.0044367846053316919,0.028349962612514913,2.6872565285088834,Wald z,0.0072041601210626402,1.6528482243810538,0.44466417067023922,2.8755647444970389,percent change,6103,21,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,female speakers only,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,primary_independence_gee,log_articulationrate,log(syllables/s),"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",Intercept,Intercept at reference categories and centered height = 0,2.0014455230766925,0.21108465733693976,1.5877271970073121,2.4151638491460732,9.4817195542635968,Wald z,2.50126730095792e-21,639.97448736106458,389.26163289817282,1019.1603942082073,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all 28 primary speakers,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,primary_independence_gee,log_articulationrate,log(syllables/s),"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c","C(rate, Treatment(reference='fast'))[T.normal]",Normal minus maximally fast; fast is the reference,-0.36496031516881433,0.031447816197931071,-0.42659690230919456,-0.3033237280284341,-11.60526736965681,Wald z,3.8747464623471691e-31,-30.577579949847401,-34.727338820507171,-26.16399701604325,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all 28 primary speakers,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,primary_independence_gee,log_articulationrate,log(syllables/s),"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c","C(sequence, Treatment(reference='bibibi'))[T.dadada]",dadada minus the model-specific sequence reference,0.027274777947725534,0.025757936531386975,-0.023209849969861498,0.077759405865312561,1.0588883125203075,Wald z,0.28965064761068104,2.765013956807949,-2.2942573213135753,8.086257818770326,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all 28 primary speakers,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,primary_independence_gee,log_articulationrate,log(syllables/s),"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c","C(sequence, Treatment(reference='bibibi'))[T.gugugu]",gugugu minus the model-specific sequence reference,-0.06829075327846916,0.019837293639688371,-0.10717113436300385,-0.02941037219393447,-3.4425438529497896,Wald z,0.00057627042409759378,-6.6011126232242257,-10.16280824715875,-2.8982096054471329,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all 28 primary speakers,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
primary_demographic_sensitivity_CURRENT.csv,coefficient,primary_and_demographic_sensitivity,primary_independence_gee,log_articulationrate,log(syllables/s),"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c","C(sequence, Treatment(reference='bibibi'))[T.kukuku]",kukuku minus the model-specific sequence reference,0.092335041448102936,0.028864038358237799,0.03576256581757422,0.14890751707863165,3.1989647568407733,Wald z,0.0013792202822912492,9.6732211280324165,3.6409738175974704,16.056565174380786,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all 28 primary speakers,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL
